IPCC_annex;C_group_IM24_sh;Country_code_A3;Name;ipcc_code_2006_for_standard_report;ipcc_code_2006_for_standard_report_name;Substance;fossil_bio;Y_1970;Y_1971;Y_1972;Y_1973;Y_1974;Y_1975;Y_1976;Y_1977;Y_1978;Y_1979;Y_1980;Y_1981;Y_1982;Y_1983;Y_1984;Y_1985;Y_1986;Y_1987;Y_1988;Y_1989;Y_1990;Y_1991;Y_1992;Y_1993;Y_1994;Y_1995;Y_1996;Y_1997;Y_1998;Y_1999;Y_2000;Y_2001;Y_2002;Y_2003;Y_2004;Y_2005;Y_2006;Y_2007;Y_2008;Y_2009;Y_2010;Y_2011;Y_2012;Y_2013;Y_2014;Y_2015;Y_2016;Y_2017;Y_2018;Y_2019;Y_2020;Y_2021;Y_2022;Y_2023;Y_2024
Non-Annex_I;Rest South America;COL;Colombia;1.A.3.b_noRES;Road Transportation no resuspension;CO2;fossil;5999,549863;5999,549863;6286,392965;6805,729729;7623,98747;8991,119588;9599,361327;9992,178833;10707,6697;11197,28229;11480,64965;11648,81049;12195,91245;12796,78666;13235,8212;13682,81345;13939,93206;14371,80027;15547,82371;13394,06292;15816,22855;16578,72823;17463,78828;17653,56812;16495,31269;19715,59155;20217,77869;21187,74146;20728,23969;18469,542;17915,42729;18702,46415;16652,67794;17006,79548;19473,11166;19057,35784;19951,58003;20944,71708;21202,14099;19130,97024;19371,05504;23548,90208;24836,96585;24276,09604;25347,84736;27488,19871;28712,14631;28694,91293;29249,86985;30738,93568;26445,30965;34261,10149;35802,18272;37085,65236;36805,22435
Non-Annex_I;Rest South America;COL;Colombia;1.A.3.c;Railways;CO2;fossil;31,41734886;31,41734886;33,99181218;30,79789344;30,79789344;119,6065726;132,3819993;126,6136172;113,8375614;98,48735277;85,09273998;69,12334524;63,35494221;63,9744186;59,44496835;65,21337879;71,60094699;74,7948867;81,1824549;13,4920971;72,51311578;41,52057312;47,43573191;82,09462369;8,63586286;15,49726106;9,10877342;60,21117953;57,01693571;50,6290634;63,40511924;85,76208218;63,40511924;57,01635587;82,56753425;88,95510245;99,00994662;99,00994662;105,397826;108,1178425;111,3120864;130,9481343;146,4444969;83,0477232;;;;;;;;;;;
Non-Annex_I;Rest South America;COL;Colombia;1.A.3.d;Water-borne Navigation;CO2;fossil;;;;;;76,65270054;83,04026874;86,23421586;86,23421586;95,81572377;102,2036032;105,3972317;111,7851111;121,3666264;118,1726867;124,5605661;124,5605661;130,9481343;134,142074;226,4551651;336,965246;339,9847856;348,1705716;395,7296497;387,5438706;452,1723852;477,7232878;505,9443547;500,0802508;447,3546282;477,3207993;577,5515078;456,1848814;577,7336312;593,1718039;616,7498119;677,9565894;660,0146112;703,8565764;712,1630541;715,1825937;889,4492284;943,3958821;21,65909112;15,44590287;12,42636327;15,44590287;30,9179781;32,68049622;37,58955858;45,39415374;55,62160554;60,01318686;81,01347859;75,3781028
Non-Annex_I;Rest South America;COL;Colombia;1.A.3.e;Other Transportation;CO2;fossil;549,3437438;549,3437438;645,1594676;686,6794463;788,8830495;;;;;;;;;;;;;5,40246366;5,9072178;2467,070723;30,19305366;46,40020902;64,17282927;75,02825781;78,66348732;86,94369024;99,56635293;;;;;;;;;;;;;383,3587778;367,2887925;370,4840971;369,2242033;426,3910457;422,6325084;415,0221788;425,4017335;432,7020265;455,4738243;445,7117623;429,6812378;216,6904126;191,441811;184,8402996;190,4410441
Non-Annex_I;Rest South America;COL;Colombia;1.A.4;Residential and other sectors;CO2;fossil;3270,810245;3270,810245;3057,082276;3078,254341;3379,041622;3138,822389;3115,553176;3135,683978;3110,818105;3012,176347;2891,084777;3067,207664;3011,678654;3142,90641;3168,487467;3362,11315;3398,716688;3542,214267;3530,998389;4238,469328;4578,796968;4701,251305;4847,748845;5204,45559;4899,1074;5157,447429;5781,232391;5996,024243;6324,383686;6154,087579;6268,098385;5801,285026;6354,367822;6401,59669;5800,559854;5908,703475;6902,514362;6927,238979;6855,063365;7359,433194;7477,169412;8372,773801;8539,429095;4856,443071;5078,648285;4892,254892;4928,324868;4860,332834;5389,137786;5373,178897;5426,993819;5794,418946;6938,226557;6833,38336;6976,519234
Non-Annex_I;Rest South America;COL;Colombia;1.A.5;Non-Specified;CO2;fossil;1903,685593;1903,685593;2641,509144;2603,175954;2104,911964;1756,749626;1747,159441;929,4630535;389,6507745;399,2340719;1284,000166;459,9155956;718,6435616;539,7619247;399,2322824;412,00773;316,1967805;1366,990992;1047,595223;1073,147915;568,5228634;437,5791917;275,4793526;451,5378924;2722,327629;89,43588576;111,7949346;22,26610683;;;;;;;;;3,19424382;3,19424382;6,29305473;3,09881091;28,65210357;15,87546111;51,01083507;6557,869266;6886,701291;5989,791046;6109,527667;4585,143455;4606,881568;2432,684195;3029,185055;3509,898046;1626,58645;1132,077796;1122,560595
Non-Annex_I;Rest South America;COL;Colombia;1.B.1;Solid Fuels;CO2;fossil;551,7948847;551,0044055;920,5687449;564,1044421;816,8653119;745,8841989;733,0924237;730,6660133;752,3209296;747,0400267;690,1042454;829,2121808;833,5305793;848,9285836;921,3466006;963,9343556;714,3170669;434,5544109;685,3364745;690,7075116;145,4445833;80,12910631;1190,434833;1074,462083;1069,872553;1141,577403;1177,582449;1074,565328;888,336117;818,2675563;990,6505835;923,3806991;890,0144005;905,6808421;936,3154791;928,2859913;936,4724895;950,857228;1002,29991;1941,25923;2986,278631;3001,986251;3228,245094;3588,389294;3619,795575;3533,158723;3450,278227;3722,906863;4481,042813;4535,743533;4676,391419;5602,435273;6005,201561;3964,590938;3843,180936
Non-Annex_I;Rest South America;COL;Colombia;1.B.2;Oil and Natural Gas;CO2;fossil;2090,341717;2344,194217;2117,175599;2055,398438;2194,142781;2504,825706;2664,196936;2754,162533;2802,736009;2573,804499;1894,795074;2078,966398;2066,576888;2240,437212;2127,671959;2031,205801;1943,737559;1789,189129;1422,63256;1074,836259;1663,795284;1833,236179;1973,49622;2226,636348;1301,195384;1663,711354;1241,049937;2218,146523;2243,088793;1647,260449;1672,72258;1921,112561;1869,207147;1636,384741;1384,924114;1200,818419;1185,384124;1251,886138;1284,43544;1494,326878;2624,93671;2592,130026;2821,380535;3029,902896;2082,867033;1713,23382;1280,01502;1197,939621;1211,612734;2412,559364;2402,236261;2211,406688;2055,23507;2177,551196;2155,129358
Non-Annex_I;Rest South America;COL;Colombia;2.A.1;Cement production;CO2;fossil;1363,44;1383,87;1459,85;1545,6;1629,25;1455,39;1682,26;1521,3;1896,55;1925,52;1948,92;2042,23;2062,98;2078,86;2265,12;2293,84;2486,4;2444,35;2593,41;2699,9;2556,72;2543,22;2675,26;3045,89;3560,4;3535,09;3376,89;3177,2;3418,68;3385,6;3558,75;2499,78;2230,08;2708,46;2893,4;3705,12;3700;4206,9;3927;3452,02;3469,325;3794,208;3954,85;3724,412;3925,728;4235,266;4506,07185;4637,281006;4660,709648;4986,026348;4540,031215;5286,421696;5599,078078;5592,761547;5658,558742
Non-Annex_I;Rest South America;COL;Colombia;2.A.2;Lime production;CO2;fossil;748,425;748,425;748,425;748,425;748,425;748,425;748,425;972,975;972,975;972,975;972,975;972,975;972,975;972,975;972,975;972,975;972,975;972,975;972,975;972,975;975;975;975;975;975;975;975;975;975;975;975;975;975;975;975;975;;;;;;;;;;;;;;;;;;;
Non-Annex_I;Rest South America;COL;Colombia;2.A.3;Glass Production;CO2;fossil;1,10306;1,1306;1,15734;1,183725;1,2104;1,23785;1,26617;1,295255;1,32511;1,355675;1,386895;1,4188;1,45136;1,484355;1,517505;1,550585;1,58349;1,616215;1,648775;1,68122;1,71358;1,74584;1,777935;1,80976;1,841175;1,8721;1,90245;1,93227;1,961705;1,990965;2,0202;2,049445;2,078625;2,107605;2,13621;2,16428;2,191785;2,21873;2,245085;2,270815;2,295905;2,32032;2,34405;2,344994633;2,368022688;2,39127688;2,410351256;2,429577782;2,44895767;2,469750278;2,248833554;2,518751897;2,518751897;2,518751897;2,548384273
Non-Annex_I;Rest South America;COL;Colombia;2.A.4;Other Process Uses of Carbonates;CO2;fossil;13,27211275;13,27211275;13,27211275;13,27211275;13,27211275;13,27211275;99,5408456;93,50806708;111,0031248;93,50806708;93,50806708;70,58350871;73,59989797;78,42612077;206,3210254;74,80645369;74,80645369;77,21956506;75,40973151;77,21956506;80,465;83,78607278;98,2103639;120,3445209;121,8390176;134,5130222;134,569795;131,6353338;147,0170621;128,5963906;137,389436;131,0502417;138,5866549;60,97951568;56,64882012;66,81799613;64,93368472;68,14351491;69,08364536;46,71137077;70,93015888;66,92536264;71,03123345;64,02553569;79,41180411;77,59563694;72,32982835;;;;;;;;
Non-Annex_I;Rest South America;COL;Colombia;2.B;Chemical Industry;CO2;fossil;190,4283053;220,0425596;231,4656823;277,7503132;265,5390358;317,3920365;305,4368293;183,0754362;243,8049148;284,7547615;305,7554862;308,7159584;320,9948111;332,4493905;313,8381354;334,3965688;331,9284104;326,8944621;313,0205666;326,7723093;325,9257279;338,8072562;314,7931183;352,7627576;390,0449637;358,0297347;369,015357;327,0602102;379,7028241;322,6492538;338,1196828;349,5746941;390,0329919;393,6987516;360,3267877;381,8280227;131,290356;125,020356;129,200356;105,925356;113,240356;114,285356;112,6396922;112,3115388;109,7179521;109,4011743;121,0890872;122,098075;113,4577882;122,9989772;146,7795397;156,3791483;165,9358524;162,6804713;164,7772822
Non-Annex_I;Rest South America;COL;Colombia;2.C;Metal Industry;CO2;fossil;41,3104094;42,2005254;39,0774078;39,3418317;37,0032569;45,2667636;46,0645591;37,3723795;48,299778;53,7514291;57,797975;56,1056027;56,844505;62,8954067;63,6569163;62,6869694;73,9037346;86,976798;79,9629034;76,6553254;74,4909342;73,2404806;72,8655014;68,0736873;65,7436854;70,2910678;73,37492;75,4820236;66,8090985;58,3580265;72,7555424;68,4977671;75,0958241;72,9217187;75,8448655;88,4916096;109,4319435;103,2691535;88,200643;100,3072759;110,3801406;110,9977085;109,0673485;108,2719872;102,3003625;102,6120777;100,2135547;100,4955397;100,0854363;106,1201603;92,41351374;101,9020857;102,088036;104,4791755;102,2335921
Non-Annex_I;Rest South America;COL;Colombia;2.D;Non-Energy Products from Fuels and Solvent Use;CO2;fossil;96,19440792;98,26462805;101,021182;102,8138559;104,4391532;106,8993314;178,02511;114,1689165;118,4144836;118,6403777;122,0405417;130,9117941;128,1201688;130,5916402;134,2247177;138,3009469;141,9115461;144,6589642;148,5744743;150,7389944;153,3338578;156,3439089;203,0476043;196,71089;209,1602271;229,9256179;230,1595121;238,0621832;303,6873619;298,6503707;317,9473902;330,0402693;329,6870423;345,2816026;367,9863473;388,5021881;379,3992331;382,0448234;345,215686;385,1820195;412,2726825;436,4000255;411,5791426;434,3133533;470,1188235;415,0768361;416,5595157;427,165682;432,717718;474,8459385;470,4691482;531,1307366;588,4187817;612,5234336;618,4505718
Non-Annex_I;Rest South America;COL;Colombia;3.C.2;Liming;CO2;fossil;22;22;22;22;25,45714286;44,62857143;46,20000001;59,71428572;39,28571429;66,62857144;70,1904762;62,85714287;60,02857144;65,16190477;71,97142859;81,92380954;85,80000002;96,06666669;91,66666669;109,8952381;124,352381;115,3428572;102,1428572;107,1714286;130,6380953;122,6761905;120,4761905;113,6666667;134,4095238;148,2380953;172,2285715;147,9238095;135,5619048;114,6095238;148,7619048;184,3809524;167,6190476;177,2571429;154,8380953;167,6190477;156,5142857;234,0380953;171,6;195,4857143;212,4571429;388,2476191;314,9142858;282,6476191;214,552381;182,4952381;276,9904762;338,8000001;242,8380953;242,8380953;242,8380953
Non-Annex_I;Rest South America;COL;Colombia;3.C.3;Urea application;CO2;fossil;140,0142603;140,0142603;140,0142603;140,0142603;134,8285469;96,95712523;142,8428312;132,4714045;127,9142625;143,3142597;141,4285457;125,7142629;136,3999752;133,8856899;163,4285417;160,9142565;195,3285359;224,7142449;257,7142389;260,3856669;325,9142265;307,057087;266,5142373;250,0142403;247,6570978;247,6570978;207,4285337;220,6285313;255,6713821;267,4570942;282,8570914;278,7713779;294,4856607;286,4713765;322,1427986;298,5713743;290,7142329;317,1142281;204,2856771;323,2427984;293,8570894;314,2856571;314,5999428;332,3570824;339,4285097;458,6999166;406,999926;396,6284993;379,0285025;347,5999368;380,9142165;423,8142087;270,5999508;245,3942411;222,5363803
Non-Annex_I;Rest South America;COL;Colombia;4.C;Incineration and Open Burning of Waste;CO2;fossil;5,578891988;5,578891988;5,783928073;5,990544979;6,201980373;6,420804922;6,642450882;6,87149901;7,108111614;7,352099671;7,603287405;7,85863067;8,121256486;8,390032742;8,663434899;8,940192039;9,196576129;9,454677804;9,714562711;9,976506714;10,24067458;10,50243259;10,76574025;11,02993804;11,29413519;11,55778921;11,81650666;12,07418866;12,33168709;12,59028661;13,34253074;13,61133379;13,88186183;14,15323468;14,42414781;14,69357417;14,9562366;15,21696396;15,47542235;15,73148011;15,984865;16,22954814;16,4710243;16,70929845;16,94458958;17,177015;17,40042627;17,62060813;17,83728247;18,05009004;18,25875318;18,4592387;18,6543643;18,86111553;19,07015825
Non-Annex_I;Eastern_Africa;COM;Comoros;1.A.1.a;Main Activity Electricity and Heat Production;CO2;fossil;0,096861283;0,096861283;0,121076604;0,121076604;0,108968943;0,157033358;2,511867849;2,431142717;2,514065207;2,668168755;4,113031019;4,954673279;5,197329129;6,036364166;6,622247188;6,513541306;3,954715466;8,87370978;8,380734408;5,894520842;10,02098723;12,56852617;10,04337382;9,784381975;9,403280004;9,5977549;10,16956545;9,761049143;13,84033458;13,78635928;23,15731491;25,61502231;26,41410972;33,15837729;34,3637902;33,61302136;39,20862985;24,63356859;23,46104956;29,55823875;35,41212332;31,22636156;31,89121364;41,2809461;38,79553893;41,54507676;47,2410814;61,21949761;50,30099796;48,06199405;56,07654536;75,48706603;80,36301082;81,94389119;83,38314985
Non-Annex_I;Eastern_Africa;COM;Comoros;1.A.1.bc;Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries;CO2;fossil;0,387467321;0,387467321;0,399208755;0,399208755;0,446174491;0,387467321;0,387467321;0,399208755;0,410950189;0,469657358;0,528364528;0,177236203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Non-Annex_I;Eastern_Africa;COM;Comoros;1.A.2;Manufacturing Industries and Construction;CO2;fossil;9,273668868;9,273668868;9,374451207;9,273821396;10,24844668;10,13747838;8,473704188;7,311603132;7,743353698;9,565895132;8,392341245;7,633045785;5,325402445;5,982802103;5,029814626;5,510812817;3,458231128;16,91368182;12,18638741;10,38741605;3,286701056;4,003499357;3,349097273;3,20107755;3,300324233;3,314907988;3,607279978;3,644828853;4,573155868;4,969788072;9,049619203;9,955189558;9,994009923;13,89214275;14,63434003;15,2417148;19,14883654;12,97409072;13,25567294;16,77356435;22,64943145;21,38733429;19,6361995;19,27787134;18,76334441;22,7712182;20,07790112;26,62738994;21,56151156;27,50399933;33,70803776;48,64468291;51,92435348;52,94579593;53,87573341
Non-Annex_I;Eastern_Africa;COM;Comoros;1.A.3.a;Civil Aviation;CO2;fossil;0,607324906;0,607324906;0,596289434;0,632989057;0,657455472;0,718022641;0,621354717;0,620156981;0,70399283;1,37827283;1,425808302;1,459051899;1,100595449;1,182582936;1,35101866;1,058983099;0,677670961;1,946442678;1,722318471;2,807187586;1,123492776;1,0689201;0,98686209;1,016401029;1,1377683;1,497713785;1,699531547;1,826070362;2,423148974;2,43864792;4,070563929;3,859544925;3,907152691;4,849562421;5,46854406;4,885510475;5,066321987;3,170112071;3,009616927;4,11839007;4,868067525;1,401900174;1,559136218;1,513932151;1,30215816;1,106767912;1,331285305;1,605304054;1,219249732;1,462032317;1,19348672;1,921295499;1,996758401;2,250435526;2,449271221
Non-Annex_I;Eastern_Africa;COM;Comoros;1.A.3.b_noRES;Road Transportation no resuspension;CO2;fossil;2,088170604;2,088170604;2,301012;2,55836366;2,570079283;3,250761509;4,444970943;5,914520264;6,289812226;6,385105358;6,813532415;7,31724619;6,991804369;7,397867381;7,370053286;7,04339977;4,306926065;9,032279974;12,15842269;10,75981247;17,19198209;20,9502456;18,22376464;17,90097337;17,67864319;18,16303092;18,55626236;18,52336652;23,32611946;24,74854104;39,38324314;42,40393218;43,99625577;58,15571635;61,94321888;61,67672338;75,80612757;52,92763737;54,61917388;67,38525956;75,67663317;68,51145376;73,52361849;90,36838232;74,7657408;84,15276089;104,8491796;136,3658935;103,7910121;115,5561284;139,213663;218,1626445;234,0086877;238,6120461;242,8030169
Non-Annex_I;Eastern_Africa;COM;Comoros;1.A.3.c;Railways;CO2;fossil;;;;;0,01210766;0,01210766;0,01210766;;0,01210766;0,01210766;0,01210766;0,012184291;0,012517022;0,012732262;0,012648607;0,012324699;0,007067985;0,01512851;0,013931774;0,012724194;0,014925926;0,017421356;0,014655643;0,014060131;0,013671438;0,013606478;0,013490948;0,012961524;0,015555375;;;;;;0,096670617;0,092310768;0,104910215;0,064763476;0,062321258;0,568083297;0,975356711;1,041195991;1,366714997;2,139650952;2,448484188;2,339777196;3,660867588;4,676213316;3,557176422;5,152707421;6,773036956;9,832863442;9,965796262;10,16184083;10,34032292
Non-Annex_I;Eastern_Africa;COM;Comoros;1.A.3.d;Water-borne Navigation;CO2;fossil;;;;;;;;;0,01210766;0,01210766;0,024215321;0,024368582;0,025034044;0,025464524;0,025297214;0,024649398;0,007067985;0,01512851;;;0,029092653;0,033956585;0,028565836;0,027405102;0,026647486;0,02652087;0,026295687;0,025263767;0,030319536;0,030320017;0,049358159;0,025119653;0,050014003;0,280796238;0,385491158;0,36810549;0,418348008;0,236667973;0,227743268;0,246079601;0,432490229;0,425676821;0,411163177;0,487368003;0,720229219;0,778484032;1,199636126;1,458864366;1,091137814;1,233253881;1,462878673;2,130835723;2,199252436;2,06029883;2,149404643
Non-Annex_I;Eastern_Africa;COM;Comoros;1.A.3.e;Other Transportation;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,577883122;1,630823571;1,119042289;;;;0,420889178;0,121981999;0,235645935;0,251388416;0,141313226;0,547830982;0,990125067;1,332381378;0,994346412;1,225513454;1,673469929;2,699912013;2,979416312;3,038026619;3,091386376
Non-Annex_I;Eastern_Africa;COM;Comoros;1.A.4;Residential and other sectors;CO2;fossil;0,369121094;0,369121094;0,404151547;0,416035396;0,416259208;1,139439283;1,412544;1,651961132;1,973524377;2,236239132;2,377977962;2,328024835;3,002029233;3,170724841;3,436706768;3,382637209;1,899009731;4,24328472;2,866117297;2,317064139;4,956442011;5,931198324;5,103711975;4,851205727;4,864307989;4,920180472;4,790868471;4,699502858;5,360413207;5,775747422;9,225431944;9,389938021;9,74915815;12,49963803;13,32174189;12,03248291;14,5881951;8,545099369;7,510979677;9,053504471;9,504858457;9,825802457;9,691755071;10,97498827;9,893121415;10,91454667;12,52225307;15,99705826;11,68621099;11,8937857;15,0394771;22,54626666;25,59645045;26,0999772;26,55839598
Non-Annex_I;Eastern_Africa;COM;Comoros;1.A.5;Non-Specified;CO2;fossil;8,334343396;8,334343396;7,830023736;8,359951924;9,047900792;8,649988075;7,556938339;7,988956226;7,130981207;8,20759049;6,671549283;5,137217886;5,226956021;5,689744285;4,632679672;4,838394699;1,755685717;7,964585194;7,549872817;9,216762735;1,640253677;1,948831848;1,613924721;1,562310695;1,805778034;1,752376619;1,831934176;1,940720988;1,996531582;2,05547805;3,747520255;4,340388121;4,728661928;5,994375836;5,731530874;4,465263004;4,46031348;2,808206008;2,741021325;3,160910832;4,034620654;4,878186117;5,098820179;6,104966456;5,532730089;5,008085079;6,362944621;8,990269337;10,78646794;11,50237637;11,58843007;13,55517562;18,49687865;18,86074446;19,19201369
Non-Annex_I;Eastern_Africa;COM;Comoros;1.B.2;Oil and Natural Gas;CO2;fossil;1,23778E-06;1,23778E-06;1,40006E-06;1,03096E-06;1,24256E-06;1,13596E-06;1,13755E-06;2,56148E-07;1,11687E-06;1,32211E-06;1,73099E-06;1,38331E-06;8,24031E-07;1,02056E-06;8,4599E-07;8,00033E-07;9,58473E-07;2,8487E-06;2,65082E-06;2,20871E-06;1,28466E-06;1,14232E-06;4,75671E-07;4,80361E-07;4,86842E-07;5,07772E-07;5,14097E-07;5,00736E-07;;;;;;;;;;;;;;;;;;;;;;;;;;;
Non-Annex_I;Eastern_Africa;COM;Comoros;2.A.3;Glass Production;CO2;fossil;0,01142215;0,01165625;0,01188985;0,01214375;0,01244605;0,01281545;0,0132617;0,0137748;0,01432915;0,01488825;0,0154259;0,01593295;0,01641775;0,01689265;0,0173774;0,01788645;0,01842215;0,01897945;0,01955665;0,02015015;0,0207572;0,0213778;0,0220126;0,0226594;0,02331545;0,0239787;0,02464895;0,02532625;0,026009;0,02669545;0,0273848;0,02807625;0,0287714;0,029475;0,03019345;0,0309316;0,0316907;0,0324702;0,0332707;0,03409225;0,03493475;0,0357986;0,03668305;0,036683811;0,037589351;0,038517245;0,039233744;0,039963572;0,040706975;0,041511608;0,04229606;0,043095335;0,043909714;0,044698943;0,045497336
Non-Annex_I;Eastern_Africa;COM;Comoros;2.A.4;Other Process Uses of Carbonates;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;0,000247755;0,001011355;0,00078186;0,000552365;0,00032287;0,000093375;0,000148259;0,000203143;0,000258026;0,00031291;0,000779785;0,000334905;0,000271929;0,000208953;0,000145976;0,000083;0,001494;0,000498;0,002324;0,00070301;0,0002075;0,0007055;0,000632875;0,00035275;0,002573415;0,002947496;0,003375955;0,003866696;0,00451346;0,005345602
Non-Annex_I;Eastern_Africa;COM;Comoros;2.D;Non-Energy Products from Fuels and Solvent Use;CO2;fossil;0,706457785;0,718442787;0,75069358;0,770065819;0,794584954;0,791331278;0,75444608;0,789936715;0,766569371;0,822950971;0,840052249;0,859131852;0,921335688;0,917905601;0,920534532;0,935466162;0,913281534;1,251298698;1,265364065;1,252330236;1,053607601;1,112018973;1,092832764;1,126048829;1,147316811;1,170125379;1,20161403;1,227765166;1,275712782;1,314354417;1,406735704;1,444871093;1,492154677;1,576914115;1,639646377;1,635273399;1,720344935;1,676630978;1,675282819;1,778290393;1,898178261;1,959279437;1,963151669;2,11402409;2,112995478;2,036648498;2,086755512;2,340633298;2,304382522;2,386093904;1,939853951;2,164481929;2,214287091;2,291655676;2,373420267
